id,roomNumber,free,date
523,11,false,2018-06-28
523,18,true,2018-12-28
523,11,false,2018-01-06
523,61,false,2018-03-01
523,820,true,2018-05-01
523,41,true,2018-01-01
523,713,true,2018-05-01
523,11,false,2018-01-01
523,11,false,2018-01-23
523,41,false,2018-12-04
523,120,true,2018-01-28
523,11,false,2018-12-01
523,81,false,2018-01-04
523,11,false,2018-03-01
523,820,true,2018-01-23
523,81,true,2018-11-01
523,86,true,2018-12-04
523,65,false,2018-02-25
523,120,true,2018-09-08
523,11,true,2018-01-01
523,11,true,2018-01-28
523,820,false,2018-01-01
523,811,false,2018-11-01
523,214,true,2018-02-15
523,420,false,2018-12-28
523,81,true,2018-01-01
523,11,false,2018-10-01
523,83,true,2018-01-12
523,113,true,2018-01-08
523,11,false,2018-07-28
523,110,true,2018-10-19
523,86,true,2018-01-24
523,319,true,2018-12-01
523,610,false,2018-10-07
523,420,false,2018-12-01
523,120,true,2018-10-01
523,81,false,2018-01-28
523,37,true,2018-01-01
523,11,true,2018-01-01
523,110,true,2018-12-09
523,81,true,2018-10-01
523,13,true,2018-01-25
523,36,false,2018-03-05
523,41,false,2018-01-06
523,61,false,2018-01-01
523,120,true,2018-12-01
523,11,true,2018-01-28
523,311,true,2018-12-28
523,118,true,2018-01-09
523,61,true,2018-03-28
523,43,false,2018-01-01
523,116,true,2018-04-28
523,61,true,2018-07-28
523,15,false,2018-08-28
523,81,true,2018-10-07
523,413,true,2018-12-07
523,55,true,2018-10-01
524,84,true,2018-03-28
524,11,true,2018-12-01
524,115,true,2018-02-09
524,41,false,2018-11-15
524,81,false,2018-01-14
524,12,true,2018-12-01
524,82,true,2018-05-28
524,85,true,2018-07-08
524,17,false,2018-12-01
524,38,true,2018-01-28
524,120,false,2018-06-15
524,11,true,2018-01-11
524,84,false,2018-01-01
524,317,false,2018-05-01
524,17,false,2018-12-01
524,11,true,2018-07-01
524,720,false,2018-07-01
524,314,false,2018-01-22
524,820,false,2018-11-28
524,89,true,2018-01-04
524,81,false,2018-12-28
524,74,true,2018-01-28
524,81,true,2018-01-01
524,819,true,2018-01-01
524,11,false,2018-09-01
524,17,false,2018-01-11
524,111,true,2018-04-01
524,720,false,2018-01-27
524,61,true,2018-03-28
524,720,true,2018-01-18
524,114,true,2018-01-17
524,115,false,2018-11-21
524,120,false,2018-02-23
524,31,false,2018-01-01
524,110,false,2018-01-01
524,31,false,2018-01-01
524,313,true,2018-01-01
524,110,false,2018-08-12
524,11,true,2018-11-09
524,11,true,2018-01-11
524,81,true,2018-12-28
524,210,true,2018-06-01
524,11,true,2018-01-28
524,420,true,2018-01-01
524,620,true,2018-01-25
524,41,true,2018-01-09
524,11,true,2018-01-01
524,410,true,2018-01-01
524,120,false,2018-01-28
524,81,false,2018-08-28
524,11,true,2018-01-01
524,320,true,2018-01-18
524,81,false,2018-11-28
524,41,false,2018-01-25
524,11,false,2018-03-20
524,12,false,2018-02-28
524,817,true,2018-01-01
524,14,false,2018-01-14
524,813,true,2018-10-01
524,88,true,2018-01-13
524,13,false,2018-08-06
524,120,false,2018-01-22
524,320,false,2018-07-01
524,817,true,2018-01-10
524,116,false,2018-03-28
524,11,false,2018-04-01
524,51,true,2018-07-01
524,33,false,2018-01-08
524,13,false,2018-02-17
524,820,false,2018-11-10
524,11,false,2018-01-22
524,620,false,2018-08-05
524,12,false,2018-02-28
524,120,false,2018-10-01
524,82,true,2018-01-01
524,66,true,2018-01-28
524,17,true,2018-11-20
524,19,false,2018-07-01
524,11,false,2018-07-01
524,820,false,2018-01-28
524,31,true,2018-04-01
524,120,true,2018-01-28
524,18,true,2018-01-01
524,11,true,2018-03-26
524,616,true,2018-11-19
524,120,true,2018-01-01
524,211,false,2018-11-01
524,820,false,2018-12-01
524,61,false,2018-10-08
524,420,false,2018-12-01
524,13,false,2018-01-01
524,720,false,2018-09-01
524,21,false,2018-01-01
524,88,true,2018-10-26
524,220,false,2018-01-16
524,81,true,2018-12-13
524,11,false,2018-01-28
524,220,false,2018-01-01
524,820,true,2018-12-21
524,31,true,2018-10-28
524,116,false,2018-01-21
524,84,false,2018-04-28
524,88,true,2018-01-28
524,32,false,2018-04-14
524,418,true,2018-12-14
524,120,true,2018-12-07
524,420,true,2018-12-01
524,81,true,2018-06-26
524,820,true,2018-09-28
524,610,true,2018-07-26
524,220,true,2018-01-28
524,720,false,2018-06-26
524,811,true,2018-01-01
524,120,false,2018-12-25
524,120,false,2018-12-18
524,33,true,2018-03-02
524,11,false,2018-02-01
524,119,false,2018-11-01
524,120,true,2018-02-11
524,39,true,2018-01-01
524,112,true,2018-06-09
524,516,false,2018-01-28
524,217,true,2018-10-28
524,815,true,2018-02-10
524,310,false,2018-09-28
524,110,true,2018-12-01
524,520,true,2018-07-28
524,11,true,2018-01-01
524,32,true,2018-01-14
524,14,false,2018-02-16
524,120,false,2018-01-09
524,15,false,2018-05-28
524,39,true,2018-01-28
524,11,false,2018-02-12
524,420,true,2018-04-28
524,61,true,2018-01-28
524,219,false,2018-01-14
524,120,false,2018-10-28
524,81,true,2018-01-17
524,89,true,2018-01-01
524,120,false,2018-12-15
524,820,true,2018-01-01
524,56,false,2018-07-12
524,53,false,2018-01-01
524,111,false,2018-01-03
524,115,true,2018-11-01
524,820,true,2018-02-28
524,120,false,2018-05-15
524,88,false,2018-07-10
524,29,false,2018-10-01
524,620,false,2018-12-17
524,61,false,2018-12-19
524,520,false,2018-05-19
524,12,true,2018-12-13
524,112,false,2018-12-28
524,25,true,2018-11-01
524,11,true,2018-08-16
524,11,true,2018-01-28
524,21,false,2018-01-01
524,820,true,2018-03-01
524,112,true,2018-03-12
524,120,true,2018-01-01
524,56,false,2018-12-28
524,420,true,2018-09-28
524,11,false,2018-01-13
524,44,false,2018-10-28
524,120,true,2018-01-23
524,51,true,2018-01-08
524,18,false,2018-05-12
524,34,false,2018-12-15
524,71,false,2018-02-01
524,220,false,2018-12-01
524,11,false,2018-04-03
524,17,true,2018-01-25
524,71,false,2018-06-01
524,112,false,2018-01-28
524,41,false,2018-07-01
524,48,true,2018-01-01
524,116,true,2018-02-12
524,16,true,2018-08-02
524,118,false,2018-01-12
524,21,false,2018-01-01
524,117,true,2018-02-22
524,120,true,2018-01-01
524,81,false,2018-01-01
524,820,false,2018-12-01
524,81,true,2018-12-23
524,119,false,2018-05-01
524,13,false,2018-01-24
524,811,true,2018-01-26
524,85,false,2018-01-01
524,316,true,2018-11-19
524,814,true,2018-12-01
524,318,true,2018-01-08
524,614,true,2018-10-21
524,120,false,2018-11-01
524,120,true,2018-05-24
524,211,true,2018-12-17
524,31,true,2018-12-02
524,61,true,2018-01-16
525,118,false,2018-01-28
525,51,true,2018-08-14
525,218,false,2018-09-17
525,11,false,2018-01-28
525,110,true,2018-05-07
525,120,false,2018-11-28
525,311,true,2018-06-04
525,818,true,2018-01-01
525,117,false,2018-07-20
525,71,true,2018-01-09
525,816,true,2018-01-23
525,120,false,2018-08-01
525,813,true,2018-01-11
525,11,false,2018-12-21
525,81,true,2018-06-07
525,56,false,2018-01-15
525,81,true,2018-01-04
525,51,false,2018-01-01
525,514,false,2018-12-28
525,11,true,2018-01-18
525,79,true,2018-05-14
525,13,false,2018-12-16
525,11,false,2018-01-09
525,315,false,2018-01-16
525,516,false,2018-01-01
525,41,false,2018-06-01
525,11,false,2018-02-01
525,81,false,2018-12-01
525,41,true,2018-04-02
525,110,true,2018-01-28
525,11,true,2018-01-01
525,88,false,2018-10-28
525,116,true,2018-09-27
525,113,true,2018-01-28
525,12,true,2018-12-03
525,21,true,2018-07-12
525,810,false,2018-03-28
525,117,false,2018-02-01
525,11,false,2018-01-22
525,211,false,2018-04-28
525,120,false,2018-12-28
525,819,false,2018-01-01
525,81,false,2018-11-01
525,11,false,2018-12-01
525,11,true,2018-06-07
525,68,true,2018-06-01
525,820,true,2018-08-24
525,120,false,2018-01-03
525,515,false,2018-01-11
525,82,true,2018-01-01
525,113,false,2018-03-12
525,51,false,2018-01-01
525,15,false,2018-12-01
525,18,false,2018-04-12
525,71,false,2018-12-04
525,818,true,2018-12-01
525,816,false,2018-12-28
525,818,false,2018-11-28
525,61,false,2018-10-01
525,810,true,2018-01-15
525,11,false,2018-01-25
525,11,false,2018-01-28
525,316,false,2018-01-19
525,11,false,2018-01-01
525,11,false,2018-12-24
525,112,true,2018-06-16
525,314,false,2018-01-15
525,419,false,2018-12-10
525,220,false,2018-09-08
525,820,true,2018-01-24
525,27,true,2018-01-01
525,120,true,2018-04-07
525,21,false,2018-07-28
525,81,false,2018-05-01
525,120,false,2018-04-01
525,218,false,2018-12-01
525,220,false,2018-12-01
525,11,true,2018-01-20
525,51,true,2018-12-28
525,81,false,2018-01-02
525,11,true,2018-01-28
525,87,true,2018-02-01
525,11,false,2018-01-28
525,120,false,2018-01-01
525,812,true,2018-12-01
525,13,false,2018-01-15
525,81,true,2018-12-08
525,19,false,2018-12-16
525,31,true,2018-12-04
525,81,false,2018-01-28
525,15,false,2018-01-19
525,41,false,2018-01-10
525,11,false,2018-05-01
525,820,false,2018-12-20
525,71,false,2018-12-17
525,11,true,2018-01-07
525,219,false,2018-07-28
525,11,false,2018-02-22
525,620,false,2018-10-03
525,71,true,2018-01-15
525,31,true,2018-12-28
525,211,false,2018-12-28
525,41,true,2018-05-09
525,79,false,2018-12-28
525,45,true,2018-01-10
525,120,false,2018-01-28
525,11,true,2018-11-18
525,81,false,2018-01-01
525,11,true,2018-01-18
525,120,true,2018-01-28
525,11,false,2018-12-01
525,810,true,2018-08-01
525,86,true,2018-12-28
525,23,true,2018-02-01
525,11,true,2018-06-28
525,115,true,2018-01-18
525,73,false,2018-01-22
525,220,true,2018-01-10
525,11,false,2018-08-28
525,51,true,2018-01-28
525,71,true,2018-01-16
525,58,false,2018-01-05
525,613,false,2018-07-28
525,420,true,2018-12-19
525,51,true,2018-01-01
525,81,false,2018-01-01
525,81,true,2018-12-01
525,81,true,2018-05-01
525,115,false,2018-05-20
525,120,true,2018-01-01
525,89,false,2018-03-10
525,618,true,2018-01-08
525,118,false,2018-12-10
525,211,false,2018-12-09
525,87,false,2018-08-21
525,120,true,2018-12-01
525,116,true,2018-12-08
525,81,true,2018-01-01
525,116,false,2018-01-01
525,120,false,2018-11-01
525,11,true,2018-12-01
525,71,false,2018-05-28
525,11,false,2018-01-12
525,820,false,2018-07-01
525,81,false,2018-12-28
525,11,true,2018-01-01
525,41,false,2018-12-28
525,620,true,2018-05-13
525,52,true,2018-11-09
525,21,true,2018-12-17
525,27,true,2018-12-28
525,11,true,2018-12-01
525,11,true,2018-12-21
525,63,false,2018-01-21
525,114,false,2018-09-09
525,320,false,2018-01-01
525,11,true,2018-06-28
525,318,false,2018-01-09
525,38,false,2018-05-01
525,313,false,2018-01-06
525,81,false,2018-02-01
525,21,true,2018-01-20
525,41,false,2018-12-01
525,320,false,2018-09-01
525,313,false,2018-12-28
525,89,true,2018-01-09
525,718,true,2018-01-01
525,120,false,2018-07-28
525,115,true,2018-02-28
525,16,true,2018-12-20
525,116,false,2018-01-23
525,117,false,2018-01-01
525,64,false,2018-01-21
525,719,false,2018-12-28
525,61,false,2018-02-01
525,111,false,2018-02-22
525,11,true,2018-12-14
525,810,true,2018-01-01
525,116,false,2018-08-28
525,818,true,2018-09-19
525,71,false,2018-11-08
525,51,true,2018-01-28
525,114,false,2018-01-01
525,54,false,2018-01-03
525,17,false,2018-02-13
525,31,false,2018-01-01
525,81,false,2018-08-01
525,813,false,2018-12-04
525,117,false,2018-02-19
525,11,true,2018-01-04
525,51,true,2018-05-01
525,614,false,2018-05-25
525,820,false,2018-01-17
525,519,false,2018-01-21
525,18,true,2018-09-01
525,815,true,2018-12-11
525,819,true,2018-04-01
525,41,true,2018-05-10
525,416,false,2018-09-28
525,820,false,2018-01-01
525,14,false,2018-01-01
525,814,true,2018-08-28
525,111,true,2018-01-08
525,41,false,2018-12-24
525,117,true,2018-01-16
525,51,false,2018-01-01
525,120,false,2018-12-20
525,81,true,2018-12-28
525,81,false,2018-07-28
525,812,false,2018-08-01
525,115,true,2018-01-27
525,56,false,2018-10-01
525,18,true,2018-09-28
525,88,true,2018-01-05
525,61,false,2018-11-12
525,412,false,2018-07-01
525,110,true,2018-01-04
525,63,true,2018-01-28
525,11,false,2018-03-15
525,21,true,2018-12-24
525,120,true,2018-01-27
525,11,true,2018-07-07
525,11,true,2018-12-06
525,419,false,2018-01-01
525,21,false,2018-12-07
525,81,false,2018-02-19
525,21,true,2018-01-18
525,11,false,2018-07-13
525,13,false,2018-09-01
525,11,false,2018-07-28
525,620,false,2018-02-01
525,11,false,2018-01-28
525,61,true,2018-01-01
525,51,false,2018-01-16
525,216,false,2018-04-01
525,520,true,2018-08-25
525,11,true,2018-01-10
525,11,true,2018-01-02
525,47,false,2018-05-08
525,615,true,2018-05-01
525,811,true,2018-01-01
525,120,false,2018-01-28
525,61,true,2018-08-28
525,220,false,2018-05-01
525,16,true,2018-01-10
525,616,true,2018-12-02
525,11,false,2018-12-07
525,118,false,2018-12-04
525,51,false,2018-01-01
525,81,false,2018-01-12
525,13,false,2018-09-28
525,817,true,2018-01-03
525,87,false,2018-08-01
525,212,true,2018-11-23
525,13,false,2018-12-07
525,61,false,2018-04-28
525,81,false,2018-07-05
525,420,false,2018-12-01
525,84,false,2018-01-28
525,11,true,2018-12-15
525,120,true,2018-01-01
525,111,true,2018-01-01
525,81,true,2018-12-01
525,17,true,2018-12-28
525,14,true,2018-01-27
525,81,false,2018-12-28
525,112,true,2018-02-18
525,45,true,2018-02-27
525,120,false,2018-07-01
525,11,true,2018-03-01
525,11,true,2018-12-23
525,82,true,2018-01-28
525,81,true,2018-07-01
525,11,true,2018-07-01
525,12,true,2018-01-17
525,11,false,2018-02-01
525,614,false,2018-01-01
525,11,true,2018-01-28
525,87,false,2018-01-08
525,81,true,2018-12-18
525,716,true,2018-01-26
525,81,false,2018-04-01
525,520,false,2018-03-01
525,17,false,2018-07-28
525,11,false,2018-01-01
525,61,true,2018-11-13
525,17,false,2018-12-01
525,71,true,2018-12-28
525,620,false,2018-01-03
525,620,true,2018-06-01
525,31,false,2018-12-05
525,320,true,2018-01-08
525,15,true,2018-08-28
525,120,true,2018-01-01
525,420,true,2018-12-01
525,58,true,2018-01-01
525,11,true,2018-12-01
525,113,false,2018-01-28
525,11,false,2018-10-28
525,414,true,2018-08-05
526,120,true,2018-04-01
526,820,false,2018-01-28
526,21,true,2018-01-24
526,810,false,2018-01-04
526,515,false,2018-01-28
526,21,true,2018-12-28
526,820,true,2018-08-28
526,81,false,2018-06-28
526,24,true,2018-01-01
526,711,false,2018-01-24
526,11,true,2018-06-01
526,515,true,2018-03-01
526,71,true,2018-10-27
526,119,false,2018-01-28
526,520,true,2018-10-01
526,31,true,2018-12-28
526,41,false,2018-12-28
526,76,true,2018-12-02
526,51,true,2018-12-08
526,11,false,2018-01-28
526,81,false,2018-10-14
526,820,true,2018-01-01
526,810,true,2018-01-28
526,11,true,2018-12-28
526,414,false,2018-01-21
526,37,false,2018-12-01
526,112,true,2018-12-15
526,816,false,2018-05-18
526,520,false,2018-08-02
526,81,true,2018-01-28
526,111,true,2018-11-15
526,110,true,2018-07-01
526,11,false,2018-12-15
526,11,false,2018-12-01
526,81,true,2018-01-28
526,618,true,2018-01-28
526,11,false,2018-10-22
526,24,true,2018-12-01
526,818,true,2018-12-09
526,820,false,2018-09-10
526,311,true,2018-12-28
526,71,true,2018-01-03
526,71,false,2018-06-01
526,31,true,2018-01-18
526,11,false,2018-11-27
526,51,true,2018-02-02
526,21,false,2018-01-07
526,120,false,2018-01-28
526,41,true,2018-01-01
526,11,false,2018-01-19
526,81,false,2018-12-10
526,820,false,2018-12-13
526,418,true,2018-01-25
526,115,false,2018-01-01
526,71,true,2018-02-14
526,81,false,2018-12-22
526,111,false,2018-01-28
526,616,true,2018-04-20
526,81,false,2018-05-19
526,620,false,2018-12-28
526,51,true,2018-01-01
526,120,true,2018-07-01
526,112,false,2018-01-22
526,88,false,2018-11-02
526,619,true,2018-12-01
526,17,false,2018-01-01
526,419,false,2018-11-16
526,810,false,2018-09-28
526,120,true,2018-01-01
526,21,false,2018-12-28
526,41,false,2018-07-01
526,81,false,2018-12-01
526,21,true,2018-01-24
526,816,false,2018-11-03
526,120,true,2018-12-28
526,118,false,2018-12-22
526,51,true,2018-11-01
526,88,true,2018-01-01
526,11,true,2018-01-01
526,13,false,2018-12-23
526,820,true,2018-05-28
526,61,true,2018-11-01
526,81,true,2018-09-28
526,15,true,2018-01-15
526,76,false,2018-01-28
526,620,true,2018-08-07
526,820,false,2018-12-01
526,81,true,2018-01-25
526,41,false,2018-01-02
526,49,true,2018-12-18
526,312,false,2018-11-14
526,11,false,2018-09-28
526,812,false,2018-01-01
526,81,true,2018-03-24
526,120,false,2018-12-03
526,31,false,2018-01-14
526,11,true,2018-01-16
526,16,true,2018-01-08
526,119,true,2018-01-01
526,11,true,2018-02-18
526,111,true,2018-06-10
526,120,true,2018-01-01
526,320,true,2018-12-03
526,81,true,2018-01-24
526,87,false,2018-01-01
526,11,true,2018-05-05
526,119,true,2018-10-03
526,811,false,2018-12-28
526,29,true,2018-11-01
526,417,false,2018-10-07
526,114,false,2018-01-08
526,88,true,2018-01-19
526,21,false,2018-03-04
526,120,false,2018-09-13
526,11,true,2018-07-21
526,720,true,2018-01-01
526,11,false,2018-01-01
526,315,true,2018-01-28
526,114,false,2018-12-28
526,41,true,2018-01-25
526,14,false,2018-10-01
526,110,false,2018-12-28
526,720,false,2018-05-04
526,53,true,2018-03-22
526,81,false,2018-12-06
526,118,true,2018-01-01
526,120,true,2018-09-26
526,71,false,2018-01-01
526,11,true,2018-06-19
526,120,true,2018-11-02
526,620,true,2018-02-05
526,11,false,2018-10-01
526,119,true,2018-12-28
526,520,true,2018-12-01
526,68,true,2018-01-10
526,18,true,2018-01-28
526,61,true,2018-01-01
526,31,false,2018-01-28
526,11,true,2018-01-27
526,120,true,2018-12-23
527,112,true,2018-08-28
527,820,true,2018-04-28
527,720,false,2018-08-28
527,34,false,2018-12-01
527,820,false,2018-07-01
527,810,true,2018-01-01
527,320,true,2018-01-01
527,18,false,2018-01-01
527,89,false,2018-12-12
527,11,true,2018-02-08
527,41,true,2018-03-23
527,41,false,2018-10-11
527,514,false,2018-01-05
527,18,true,2018-04-09
527,616,true,2018-12-01
527,120,true,2018-06-14
527,118,false,2018-08-05
527,117,true,2018-03-28
527,28,false,2018-12-01
527,69,false,2018-01-01
527,420,false,2018-06-11
527,57,true,2018-01-28
527,11,true,2018-12-01
527,120,false,2018-01-15
527,120,true,2018-01-28
527,81,true,2018-01-18
527,110,true,2018-01-01
527,118,true,2018-01-15
527,87,true,2018-08-01
527,112,true,2018-01-01
527,11,false,2018-12-12
527,82,true,2018-03-01
527,420,true,2018-01-06
527,11,false,2018-01-01
527,11,true,2018-01-05
527,81,false,2018-01-12
527,54,false,2018-11-07
527,11,false,2018-01-27
527,620,false,2018-01-22
527,41,false,2018-08-04
527,120,false,2018-01-28
527,76,false,2018-06-28
527,820,false,2018-08-01
527,520,false,2018-12-02
527,813,false,2018-09-21
527,11,false,2018-01-28
527,11,false,2018-09-17
527,516,false,2018-12-01
527,51,false,2018-01-01
527,81,true,2018-01-01
527,820,false,2018-12-01
527,33,false,2018-01-01
527,15,false,2018-05-12
527,41,true,2018-08-28
527,210,true,2018-01-01
527,41,true,2018-06-08
527,320,true,2018-12-01
527,618,true,2018-01-14
527,81,true,2018-12-28
527,81,false,2018-01-01
527,19,false,2018-12-06
527,51,true,2018-01-01
527,420,false,2018-01-16
527,115,false,2018-02-22
527,41,false,2018-10-28
527,117,true,2018-04-28
527,11,false,2018-08-01
527,88,true,2018-02-28
527,11,true,2018-09-15
527,110,false,2018-01-14
527,61,true,2018-01-02
527,31,false,2018-05-01
527,11,true,2018-01-01
527,113,true,2018-12-19
527,811,false,2018-01-01
527,31,false,2018-01-11
527,520,false,2018-11-08
527,216,false,2018-12-14
527,320,false,2018-12-25
527,31,false,2018-12-01
527,13,false,2018-02-16
527,42,true,2018-01-04
527,11,true,2018-12-28
527,820,false,2018-03-03
527,81,true,2018-12-19
527,820,true,2018-01-01
527,113,true,2018-01-01
527,18,false,2018-01-28
527,88,true,2018-06-01
527,115,true,2018-03-14
527,11,false,2018-12-13
527,11,true,2018-12-13
527,520,true,2018-01-02
527,820,false,2018-03-22
527,61,false,2018-12-19
527,11,true,2018-12-20
527,516,false,2018-06-28
527,63,false,2018-01-17
527,18,true,2018-01-01
527,812,true,2018-01-08
527,81,false,2018-10-28
527,120,true,2018-01-05
527,420,false,2018-01-14
527,45,true,2018-12-01
527,71,true,2018-01-01
527,12,true,2018-12-05
527,715,true,2018-01-16
527,51,false,2018-01-05
527,11,false,2018-01-14
527,11,true,2018-05-26
527,81,true,2018-01-01
527,11,true,2018-05-01
527,17,false,2018-01-27
527,81,true,2018-01-13
527,518,false,2018-08-26
527,516,true,2018-10-16
527,87,false,2018-01-01
527,217,true,2018-06-11
527,51,true,2018-01-28
527,18,false,2018-12-14
527,68,true,2018-12-25
527,71,true,2018-03-01
527,11,false,2018-12-28
527,215,true,2018-12-23
527,61,false,2018-10-06
527,711,false,2018-01-16
527,717,true,2018-07-28
527,41,true,2018-10-19
527,21,true,2018-01-07
527,81,false,2018-12-01
527,31,false,2018-08-23
527,114,true,2018-07-05
527,61,false,2018-12-01
527,217,true,2018-07-26
527,320,false,2018-12-01
527,820,true,2018-11-28
527,820,false,2018-05-28
527,15,true,2018-01-24
527,11,true,2018-05-01
527,11,true,2018-04-24
527,11,true,2018-07-01
527,320,true,2018-10-14
527,119,true,2018-01-04
527,110,true,2018-01-01
527,51,true,2018-01-17
527,214,true,2018-11-02
527,820,true,2018-04-26
527,116,false,2018-04-28
527,117,true,2018-01-01
527,11,false,2018-12-13
527,820,false,2018-01-01
527,120,false,2018-02-15
527,61,true,2018-08-01
527,420,true,2018-08-17
527,26,true,2018-09-28
527,41,true,2018-08-01
527,820,false,2018-09-08
527,85,false,2018-08-21
527,81,false,2018-05-27
527,814,false,2018-01-01
527,120,false,2018-12-05
527,11,true,2018-01-16
527,38,true,2018-01-18
527,81,true,2018-01-26
527,111,true,2018-08-11
527,416,false,2018-09-05
527,120,true,2018-12-12
527,17,true,2018-12-01
527,320,true,2018-01-03
527,11,false,2018-12-01
527,11,false,2018-12-12
527,51,true,2018-01-20
527,51,false,2018-12-15
527,61,false,2018-01-01
527,18,true,2018-01-10
527,11,true,2018-01-28
527,11,true,2018-11-28
527,15,false,2018-12-01
527,617,false,2018-12-28
527,56,false,2018-01-22
527,81,true,2018-12-28
527,811,true,2018-10-23
527,75,true,2018-12-01
527,31,false,2018-12-01
527,15,true,2018-08-01
527,817,true,2018-01-01
527,820,false,2018-10-01
527,120,true,2018-08-10
527,120,true,2018-10-01
527,815,true,2018-12-01
527,117,false,2018-01-28
527,21,true,2018-01-01
527,720,true,2018-12-01
527,87,false,2018-12-28
527,71,false,2018-01-03
527,613,true,2018-01-01
527,71,false,2018-02-06
527,71,true,2018-02-01
527,820,true,2018-12-01
527,320,false,2018-10-19
527,112,true,2018-10-01
527,88,false,2018-01-01
527,813,true,2018-09-01
527,120,true,2018-01-23
527,11,true,2018-12-28
527,43,true,2018-10-04
527,320,false,2018-01-01
527,820,false,2018-09-02
527,11,true,2018-02-01
527,81,false,2018-12-01
527,112,true,2018-01-10
527,11,true,2018-05-13
527,419,false,2018-07-11
527,71,false,2018-01-28
527,119,false,2018-06-09
527,314,false,2018-01-28
527,520,false,2018-12-08
527,418,true,2018-12-18
527,17,false,2018-04-25
527,219,true,2018-09-22
527,31,false,2018-03-28
527,11,true,2018-04-01
527,112,true,2018-01-18
527,810,false,2018-12-01
527,71,true,2018-01-01
527,71,true,2018-02-25
527,71,false,2018-12-13
527,110,true,2018-01-01
527,81,true,2018-04-01
527,21,false,2018-01-01
527,19,true,2018-12-01
527,820,false,2018-01-07
527,817,true,2018-12-01
527,11,false,2018-04-01
527,113,false,2018-01-01
527,11,false,2018-01-28
527,11,false,2018-01-24
527,21,false,2018-01-01
527,71,true,2018-01-25
527,11,false,2018-01-28
527,119,false,2018-04-01
527,11,true,2018-11-01
527,116,true,2018-01-01
527,31,false,2018-12-01
527,120,true,2018-10-01
527,13,true,2018-02-28
527,81,true,2018-04-19
527,15,false,2018-12-18
527,120,true,2018-03-28
527,61,false,2018-01-01
527,11,true,2018-01-03
527,420,false,2018-09-28
527,118,false,2018-01-01
527,11,true,2018-08-01
527,41,false,2018-09-26
527,88,false,2018-01-10
527,120,true,2018-07-28
527,420,true,2018-12-07
527,111,false,2018-01-28
527,116,true,2018-12-01
527,119,true,2018-07-28
527,41,true,2018-01-01
527,620,false,2018-11-01
527,11,false,2018-12-01
527,614,false,2018-12-28
527,117,false,2018-05-01
527,31,false,2018-03-22
527,613,false,2018-12-28
527,120,true,2018-12-07
527,115,false,2018-03-06
527,13,false,2018-08-21
527,11,false,2018-01-28
527,815,true,2018-12-02
527,117,true,2018-12-01
527,11,true,2018-04-24
527,21,true,2018-09-14
527,814,false,2018-12-18
527,81,true,2018-12-26
527,720,true,2018-01-25
527,11,true,2018-07-28
527,81,true,2018-01-15
527,81,false,2018-01-01
527,81,false,2018-09-01
527,84,false,2018-07-28
527,21,true,2018-01-12
527,81,false,2018-01-23
527,110,false,2018-01-03
527,319,false,2018-12-01
527,218,false,2018-06-27
527,21,false,2018-01-28
527,420,false,2018-03-17
527,817,false,2018-01-15
527,61,true,2018-04-28
527,51,false,2018-03-22
527,87,true,2018-12-28
527,82,false,2018-12-01
527,820,false,2018-01-01
527,81,false,2018-11-01
527,54,false,2018-12-04
527,15,true,2018-03-01
528,11,true,2018-11-01
528,620,true,2018-12-01
528,61,true,2018-01-01
528,71,false,2018-01-01
528,36,false,2018-08-28
528,820,false,2018-07-28
528,12,true,2018-11-11
528,120,true,2018-12-19
528,16,true,2018-01-01
528,520,false,2018-11-28
528,42,true,2018-02-13
528,81,true,2018-01-19
528,11,false,2018-01-01
528,87,false,2018-01-28
528,11,true,2018-05-08
528,520,false,2018-01-25
528,17,false,2018-12-28
528,37,false,2018-01-01
528,11,false,2018-06-19
528,120,false,2018-02-28
528,88,true,2018-12-28
528,11,true,2018-01-01
528,11,false,2018-05-01
528,19,false,2018-03-01
528,36,false,2018-12-01
528,51,false,2018-11-15
528,420,false,2018-11-01
529,14,false,2018-06-14
529,619,false,2018-12-28
529,118,true,2018-12-19
529,11,true,2018-05-01
529,120,true,2018-12-01
529,61,true,2018-01-23
529,420,false,2018-01-08
529,312,false,2018-01-01
529,61,true,2018-01-01
529,88,false,2018-07-02
529,13,false,2018-01-01
529,81,true,2018-12-13
529,11,true,2018-01-01
529,111,true,2018-11-01
529,66,false,2018-01-01
529,417,false,2018-01-01
529,112,true,2018-02-28
529,11,false,2018-12-28
529,420,true,2018-10-01
529,11,true,2018-01-28
529,84,true,2018-09-28
529,119,true,2018-12-18
529,11,false,2018-04-04
529,81,false,2018-01-01
529,215,false,2018-04-10
529,117,false,2018-12-28
529,116,false,2018-01-25
529,119,false,2018-01-28
529,820,true,2018-06-03
529,45,false,2018-01-20
529,220,false,2018-05-17
529,520,false,2018-01-01
529,31,true,2018-09-05
529,79,false,2018-09-01
529,11,false,2018-07-07
529,420,true,2018-01-28
529,120,true,2018-12-28
529,111,false,2018-03-01
529,820,false,2018-12-10
529,820,false,2018-01-01
529,820,false,2018-01-28
529,212,false,2018-12-01
529,112,true,2018-07-16
529,11,false,2018-01-01
529,519,true,2018-12-05
529,820,false,2018-04-19
529,21,false,2018-01-18
529,119,false,2018-07-28
529,811,false,2018-04-01
529,51,true,2018-08-08
529,116,false,2018-07-28
529,811,false,2018-08-18
