id,name,category,distance,address,lat,long
611,Palacio San Roma,Palacio,500.0,Salamanca Spain,40.955967,-5.6802244
612,Museo Vieja,Museo,489.92438,Lisboa Portugal,38.71667,-9.13333
612,Galeria Santa Clara,Galeria,379.9258,Palermo Italy,38.13205,13.33561
612,Ayuntamiento Clamores,Ayuntamiento,0.1,Florencia Italy,43.77925,11.24626
612,Catedral Mayor,Catedral,500.0,Valencia Spain,39.456116,-0.3545661
612,Galeria Real,Galeria,0.1,Cannes France,43.55135,7.01275
612,Plaza Vieja,Plaza,1.0,Estoril Portugal,38.70571,-9.39773
612,Palacio Santa Clara,Palacio,0.1,Rome Italy,41.89193,12.51133
612,Museo San Isidro,Museo,151.21696,Rome Italy,41.89193,12.51133
612,Puente Maldonado,Puente,8.2544365,Porto Portugal,41.14961,-8.61099
612,Sala Real,Sala,372.88184,Lyon France,45.74846,4.84671
612,Puente Los Mostenses,Puente,497.3913,Valencia Spain,39.456116,-0.3545661
612,Ayuntamiento Maldonado,Ayuntamiento,8.16376,Salamanca Spain,40.955967,-5.6802244
612,Salon Clamores,Salon,1.0,Paris France,48.85341,2.3488
612,Parque Clamores,Parque,0.1,Estoril Portugal,38.70571,-9.39773
612,Igelesia Mayor,Igelesia,95.788704,Porto Portugal,41.14961,-8.61099
612,Sala Santa Clara,Sala,1.0,Barcelona Spain,41.3818,2.1685
612,Igelesia San Roma,Igelesia,281.6728,Madrid Spain,40.489353,-3.6827462
612,Catedral Mayor,Catedral,147.15489,Palermo Italy,38.13205,13.33561
612,Igelesia Clamores,Igelesia,500.0,Nice France,43.70313,7.26608
612,Sala San Isidro,Sala,500.0,Lyon France,45.74846,4.84671
612,Ayuntamiento Romano,Ayuntamiento,214.33408,Milan Italy,45.46427,9.18951
612,Plaza Mayor,Plaza,472.03827,Lisboa Portugal,38.71667,-9.13333
612,Igelesia Romano,Igelesia,472.18784,Madrid Spain,40.489353,-3.6827462
612,Galeria Maldonado,Galeria,297.5822,Rome Italy,41.89193,12.51133
612,Galeria Maldonado,Galeria,410.6241,Lisboa Portugal,38.71667,-9.13333
612,Salon San Roma,Salon,175.70648,Nice France,43.70313,7.26608
612,Parque Los Mostenses,Parque,167.55579,Nice France,43.70313,7.26608
612,Galeria Romano,Galeria,0.1,Valencia Spain,39.456116,-0.3545661
612,Puente Real,Puente,160.41685,Madrid Spain,40.489353,-3.6827462
612,Museo Real,Museo,259.91013,Estoril Portugal,38.70571,-9.39773
613,Igelesia Provincial,Igelesia,0.1,Paris France,48.85341,2.3488
613,Plaza San Roma,Plaza,500.0,Salamanca Spain,40.955967,-5.6802244
613,Parque Mayor,Parque,1.0,Lyon France,45.74846,4.84671
613,Ayuntamiento Maldonado,Ayuntamiento,195.00864,Lisboa Portugal,38.71667,-9.13333
613,Palacio Maldonado,Palacio,500.0,Salamanca Spain,40.955967,-5.6802244
613,Catedral San Roma,Catedral,53.68424,Madrid Spain,40.489353,-3.6827462
613,Salon San Roma,Salon,500.0,Salamanca Spain,40.955967,-5.6802244
613,Salon Real,Salon,500.0,Cannes France,43.55135,7.01275
613,Galeria Los Mostenses,Galeria,1.0,Palermo Italy,38.13205,13.33561
613,Plaza Romano,Plaza,457.85397,Lisboa Portugal,38.71667,-9.13333
613,Puente Provincial,Puente,306.655,Florencia Italy,43.77925,11.24626
613,Salon San Roma,Salon,483.17944,Sevilla Spain,37.39141,-5.9591775
613,Puente Mayor,Puente,500.0,Porto Portugal,41.14961,-8.61099
613,Catedral San Roma,Catedral,0.1,Estoril Portugal,38.70571,-9.39773
613,Igelesia Maldonado,Igelesia,234.23701,Madrid Spain,40.489353,-3.6827462
613,Igelesia Maldonado,Igelesia,203.0594,Nantes France,47.21725,-1.55336
613,Galeria Los Mostenses,Galeria,281.18417,Nice France,43.70313,7.26608
613,Parque Nueva,Parque,252.06743,Lyon France,45.74846,4.84671
613,Igelesia Los Mostenses,Igelesia,500.0,Salamanca Spain,40.955967,-5.6802244
613,Galeria Provincial,Galeria,0.1,Lisboa Portugal,38.71667,-9.13333
613,Salon Real,Salon,0.1,Cascais Portugal,38.6979,-9.42146
613,Palacio San Roma,Palacio,1.0,Bourdeaux France,44.84044,-0.5805
613,Puente Clamores,Puente,1.0,Lyon France,45.74846,4.84671
613,Sala San Isidro,Sala,1.0,Florencia Italy,43.77925,11.24626
613,Puente San Roma,Puente,484.41507,Palermo Italy,38.13205,13.33561
613,Igelesia Vieja,Igelesia,0.1,Nantes France,47.21725,-1.55336
613,Parque Maldonado,Parque,416.86975,Porto Portugal,41.14961,-8.61099
613,Palacio Nueva,Palacio,500.0,Paris France,48.85341,2.3488
614,Plaza Los Mostenses,Plaza,500.0,Florencia Italy,43.77925,11.24626
614,Galeria Vieja,Galeria,1.0,Florencia Italy,43.77925,11.24626
614,Parque Clamores,Parque,1.0,Salamanca Spain,40.955967,-5.6802244
614,Salon Mayor,Salon,1.0,Barcelona Spain,41.3818,2.1685
614,Sala Provincial,Sala,500.0,Madrid Spain,40.489353,-3.6827462
615,Museo Nueva,Museo,1.0,Cannes France,43.55135,7.01275
615,Puente San Roma,Puente,500.0,Lyon France,45.74846,4.84671
615,Salon Nueva,Salon,1.0,Paris France,48.85341,2.3488
615,Museo Los Mostenses,Museo,47.427357,Madrid Spain,40.489353,-3.6827462
615,Ayuntamiento Provincial,Ayuntamiento,475.87805,Cannes France,43.55135,7.01275
615,Salon Real,Salon,18.183111,Paris France,48.85341,2.3488
616,Galeria San Roma,Galeria,100.1695,Salamanca Spain,40.955967,-5.6802244
617,Salon Mayor,Salon,473.42734,Barcelona Spain,41.3818,2.1685
617,Ayuntamiento Romano,Ayuntamiento,500.0,Nice France,43.70313,7.26608
617,Catedral San Isidro,Catedral,184.88799,Paris France,48.85341,2.3488
617,Plaza San Roma,Plaza,1.0,Florencia Italy,43.77925,11.24626
617,Ayuntamiento Mayor,Ayuntamiento,1.0,Nantes France,47.21725,-1.55336
617,Puente Real,Puente,409.35745,Lyon France,45.74846,4.84671
617,Catedral Nueva,Catedral,1.0,Estoril Portugal,38.70571,-9.39773
617,Parque Nueva,Parque,203.61412,Porto Portugal,41.14961,-8.61099
617,Plaza Nueva,Plaza,0.1,Rome Italy,41.89193,12.51133
617,Sala Real,Sala,70.71732,Palermo Italy,38.13205,13.33561
617,Igelesia Nueva,Igelesia,348.73114,Nice France,43.70313,7.26608
617,Museo Real,Museo,198.25433,Cannes France,43.55135,7.01275
617,Plaza San Isidro,Plaza,1.0,Florencia Italy,43.77925,11.24626
617,Sala Mayor,Sala,0.1,Bourdeaux France,44.84044,-0.5805
617,Salon Maldonado,Salon,18.264471,Paris France,48.85341,2.3488
617,Sala Nueva,Sala,500.0,Salamanca Spain,40.955967,-5.6802244
617,Catedral Los Mostenses,Catedral,1.0,Nice France,43.70313,7.26608
617,Museo Nueva,Museo,233.72656,Barcelona Spain,41.3818,2.1685
617,Museo Los Mostenses,Museo,500.0,Salamanca Spain,40.955967,-5.6802244
617,Igelesia San Isidro,Igelesia,432.9894,Bourdeaux France,44.84044,-0.5805
617,Puente Clamores,Puente,109.18848,Paris France,48.85341,2.3488
617,Palacio Provincial,Palacio,1.0,Paris France,48.85341,2.3488
617,Museo Real,Museo,219.92934,Nantes France,47.21725,-1.55336
617,Museo San Isidro,Museo,125.07132,Cannes France,43.55135,7.01275
617,Palacio Mayor,Palacio,0.1,Valencia Spain,39.456116,-0.3545661
617,Museo Santa Clara,Museo,500.0,Cannes France,43.55135,7.01275
617,Salon Los Mostenses,Salon,146.66026,Cascais Portugal,38.6979,-9.42146
617,Sala Mayor,Sala,335.95224,Cascais Portugal,38.6979,-9.42146
617,Sala Maldonado,Sala,500.0,Cannes France,43.55135,7.01275
617,Sala Vieja,Sala,111.24291,Sevilla Spain,37.39141,-5.9591775
618,Galeria San Isidro,Galeria,1.0,Milan Italy,45.46427,9.18951
619,Salon Real,Salon,1.0,Madrid Spain,40.489353,-3.6827462
619,Ayuntamiento Provincial,Ayuntamiento,1.0,Salamanca Spain,40.955967,-5.6802244
619,Sala Maldonado,Sala,207.75734,Salamanca Spain,40.955967,-5.6802244
619,Puente San Isidro,Puente,462.1779,Cannes France,43.55135,7.01275
619,Galeria Provincial,Galeria,0.1,Madrid Spain,40.489353,-3.6827462
619,Catedral Vieja,Catedral,390.03452,Nice France,43.70313,7.26608
619,Catedral Romano,Catedral,405.4273,Milan Italy,45.46427,9.18951
619,Salon Clamores,Salon,93.227066,Madrid Spain,40.489353,-3.6827462
619,Catedral Romano,Catedral,0.1,Estoril Portugal,38.70571,-9.39773
619,Catedral Real,Catedral,194.82817,Lisboa Portugal,38.71667,-9.13333
619,Ayuntamiento Santa Clara,Ayuntamiento,356.4783,Cannes France,43.55135,7.01275
619,Plaza Santa Clara,Plaza,1.0,Estoril Portugal,38.70571,-9.39773
619,Igelesia Romano,Igelesia,0.1,Nice France,43.70313,7.26608
619,Parque San Isidro,Parque,500.0,Cannes France,43.55135,7.01275
620,Igelesia San Roma,Igelesia,156.18272,Estoril Portugal,38.70571,-9.39773
620,Ayuntamiento Nueva,Ayuntamiento,0.1,Milan Italy,45.46427,9.18951
620,Sala Los Mostenses,Sala,0.1,Palermo Italy,38.13205,13.33561
620,Parque Mayor,Parque,0.1,Nice France,43.70313,7.26608
620,Catedral Provincial,Catedral,0.1,Sevilla Spain,37.39141,-5.9591775
620,Catedral Nueva,Catedral,0.1,Porto Portugal,41.14961,-8.61099
620,Salon Clamores,Salon,341.03265,Valencia Spain,39.456116,-0.3545661
620,Salon San Roma,Salon,466.66486,Nice France,43.70313,7.26608
620,Museo Maldonado,Museo,500.0,Valencia Spain,39.456116,-0.3545661
620,Puente Provincial,Puente,0.1,Nantes France,47.21725,-1.55336
620,Puente Los Mostenses,Puente,384.56024,Sevilla Spain,37.39141,-5.9591775
620,Salon Mayor,Salon,490.73044,Sevilla Spain,37.39141,-5.9591775
620,Parque Vieja,Parque,383.18103,Barcelona Spain,41.3818,2.1685
620,Museo Real,Museo,119.010925,Porto Portugal,41.14961,-8.61099
620,Puente Santa Clara,Puente,156.37427,Madrid Spain,40.489353,-3.6827462
620,Ayuntamiento Nueva,Ayuntamiento,500.0,Sevilla Spain,37.39141,-5.9591775
621,Palacio Maldonado,Palacio,241.56776,Palermo Italy,38.13205,13.33561
621,Puente Clamores,Puente,1.0,Florencia Italy,43.77925,11.24626
621,Ayuntamiento Maldonado,Ayuntamiento,500.0,Madrid Spain,40.489353,-3.6827462
621,Salon Santa Clara,Salon,1.0,Cascais Portugal,38.6979,-9.42146
621,Salon Santa Clara,Salon,378.43048,Cascais Portugal,38.6979,-9.42146
621,Sala Provincial,Sala,0.1,Lisboa Portugal,38.71667,-9.13333
621,Galeria Maldonado,Galeria,1.0,Salamanca Spain,40.955967,-5.6802244
621,Palacio Provincial,Palacio,0.1,Barcelona Spain,41.3818,2.1685
621,Ayuntamiento Los Mostenses,Ayuntamiento,90.16439,Porto Portugal,41.14961,-8.61099
621,Puente Maldonado,Puente,500.0,Paris France,48.85341,2.3488
621,Galeria Maldonado,Galeria,0.1,Nantes France,47.21725,-1.55336
621,Puente Maldonado,Puente,173.2194,Rome Italy,41.89193,12.51133
621,Salon San Roma,Salon,500.0,Rome Italy,41.89193,12.51133
621,Puente Real,Puente,0.1,Florencia Italy,43.77925,11.24626
621,Sala Santa Clara,Sala,118.744064,Cannes France,43.55135,7.01275
621,Palacio Los Mostenses,Palacio,500.0,Bourdeaux France,44.84044,-0.5805
621,Galeria Nueva,Galeria,221.7376,Lyon France,45.74846,4.84671
621,Museo Provincial,Museo,92.91211,Palermo Italy,38.13205,13.33561
622,Museo Clamores,Museo,391.70938,Nantes France,47.21725,-1.55336
622,Plaza Clamores,Plaza,314.9459,Paris France,48.85341,2.3488
622,Catedral Romano,Catedral,500.0,Cascais Portugal,38.6979,-9.42146
622,Plaza Mayor,Plaza,33.56767,Lyon France,45.74846,4.84671
622,Museo Los Mostenses,Museo,1.0,Sevilla Spain,37.39141,-5.9591775
622,Palacio Romano,Palacio,54.968662,Paris France,48.85341,2.3488
622,Catedral Provincial,Catedral,417.0219,Lisboa Portugal,38.71667,-9.13333
622,Plaza Nueva,Plaza,343.47458,Porto Portugal,41.14961,-8.61099
622,Palacio Nueva,Palacio,406.4138,Sevilla Spain,37.39141,-5.9591775
622,Museo Santa Clara,Museo,1.0,Salamanca Spain,40.955967,-5.6802244
622,Parque Nueva,Parque,500.0,Madrid Spain,40.489353,-3.6827462
622,Puente Vieja,Puente,1.0,Rome Italy,41.89193,12.51133
622,Galeria Mayor,Galeria,211.99207,Florencia Italy,43.77925,11.24626
622,Museo Real,Museo,448.4636,Lisboa Portugal,38.71667,-9.13333
622,Puente San Isidro,Puente,192.90997,Valencia Spain,39.456116,-0.3545661
622,Palacio Provincial,Palacio,1.0,Porto Portugal,41.14961,-8.61099
622,Catedral Romano,Catedral,334.48233,Lyon France,45.74846,4.84671
622,Sala Los Mostenses,Sala,500.0,Lyon France,45.74846,4.84671
622,Puente Real,Puente,0.1,Lyon France,45.74846,4.84671
622,Sala Los Mostenses,Sala,239.95209,Milan Italy,45.46427,9.18951
623,Igelesia San Isidro,Igelesia,316.89056,Nantes France,47.21725,-1.55336
623,Sala Santa Clara,Sala,1.0,Palermo Italy,38.13205,13.33561
623,Catedral Mayor,Catedral,0.1,Estoril Portugal,38.70571,-9.39773
623,Palacio Real,Palacio,172.57777,Sevilla Spain,37.39141,-5.9591775
623,Plaza Maldonado,Plaza,331.4881,Rome Italy,41.89193,12.51133
623,Salon Clamores,Salon,1.0,Milan Italy,45.46427,9.18951
623,Catedral Vieja,Catedral,174.71114,Florencia Italy,43.77925,11.24626
623,Ayuntamiento San Isidro,Ayuntamiento,500.0,Palermo Italy,38.13205,13.33561
623,Sala Maldonado,Sala,87.52289,Porto Portugal,41.14961,-8.61099
623,Salon Los Mostenses,Salon,77.06634,Valencia Spain,39.456116,-0.3545661
623,Ayuntamiento Santa Clara,Ayuntamiento,500.0,Milan Italy,45.46427,9.18951
623,Museo San Roma,Museo,384.05045,Milan Italy,45.46427,9.18951
623,Plaza Santa Clara,Plaza,435.21854,Nantes France,47.21725,-1.55336
623,Galeria San Isidro,Galeria,500.0,Palermo Italy,38.13205,13.33561
623,Parque Los Mostenses,Parque,440.96323,Salamanca Spain,40.955967,-5.6802244
623,Igelesia Clamores,Igelesia,32.482716,Madrid Spain,40.489353,-3.6827462
623,Galeria San Roma,Galeria,206.31412,Barcelona Spain,41.3818,2.1685
623,Catedral Mayor,Catedral,500.0,Lisboa Portugal,38.71667,-9.13333
623,Galeria San Roma,Galeria,0.1,Barcelona Spain,41.3818,2.1685
623,Museo Mayor,Museo,159.85815,Bourdeaux France,44.84044,-0.5805
624,Igelesia Mayor,Igelesia,319.78168,Rome Italy,41.89193,12.51133
625,Palacio Maldonado,Palacio,152.1463,Lisboa Portugal,38.71667,-9.13333
626,Salon San Isidro,Salon,201.0168,Milan Italy,45.46427,9.18951
626,Igelesia Santa Clara,Igelesia,318.7041,Nantes France,47.21725,-1.55336
626,Museo San Isidro,Museo,377.48813,Sevilla Spain,37.39141,-5.9591775
626,Catedral Maldonado,Catedral,170.6204,Salamanca Spain,40.955967,-5.6802244
626,Catedral Santa Clara,Catedral,302.33905,Rome Italy,41.89193,12.51133
626,Galeria Clamores,Galeria,1.0,Lisboa Portugal,38.71667,-9.13333
626,Galeria San Roma,Galeria,477.71802,Madrid Spain,40.489353,-3.6827462
626,Catedral San Roma,Catedral,1.0,Milan Italy,45.46427,9.18951
626,Igelesia Real,Igelesia,210.88428,Sevilla Spain,37.39141,-5.9591775
626,Catedral Real,Catedral,1.0,Nantes France,47.21725,-1.55336
626,Salon Provincial,Salon,282.69424,Paris France,48.85341,2.3488
626,Galeria Provincial,Galeria,463.4143,Florencia Italy,43.77925,11.24626
626,Museo Mayor,Museo,494.45447,Salamanca Spain,40.955967,-5.6802244
626,Parque Provincial,Parque,1.0,Nice France,43.70313,7.26608
626,Museo Santa Clara,Museo,245.89726,Salamanca Spain,40.955967,-5.6802244
626,Salon Provincial,Salon,1.0,Nice France,43.70313,7.26608
627,Puente Clamores,Puente,143.31853,Milan Italy,45.46427,9.18951
627,Igelesia Real,Igelesia,1.0,Florencia Italy,43.77925,11.24626
627,Galeria Provincial,Galeria,1.0,Valencia Spain,39.456116,-0.3545661
627,Puente San Isidro,Puente,500.0,Florencia Italy,43.77925,11.24626
627,Salon Los Mostenses,Salon,500.0,Nantes France,47.21725,-1.55336
627,Igelesia Nueva,Igelesia,1.0,Milan Italy,45.46427,9.18951
627,Parque Nueva,Parque,0.1,Nantes France,47.21725,-1.55336
627,Galeria Maldonado,Galeria,440.54556,Paris France,48.85341,2.3488
627,Igelesia Provincial,Igelesia,1.0,Palermo Italy,38.13205,13.33561
627,Catedral Nueva,Catedral,440.5794,Cascais Portugal,38.6979,-9.42146
627,Palacio Clamores,Palacio,500.0,Porto Portugal,41.14961,-8.61099
627,Galeria Clamores,Galeria,1.0,Salamanca Spain,40.955967,-5.6802244
627,Puente Clamores,Puente,51.80258,Salamanca Spain,40.955967,-5.6802244
627,Parque San Isidro,Parque,1.0,Estoril Portugal,38.70571,-9.39773
627,Parque San Isidro,Parque,406.94864,Milan Italy,45.46427,9.18951
627,Palacio San Roma,Palacio,312.77835,Palermo Italy,38.13205,13.33561
627,Puente Los Mostenses,Puente,500.0,Palermo Italy,38.13205,13.33561
627,Plaza Romano,Plaza,88.41634,Salamanca Spain,40.955967,-5.6802244
627,Museo Romano,Museo,500.0,Bourdeaux France,44.84044,-0.5805
627,Igelesia Provincial,Igelesia,500.0,Palermo Italy,38.13205,13.33561
627,Parque Provincial,Parque,500.0,Sevilla Spain,37.39141,-5.9591775
627,Ayuntamiento Provincial,Ayuntamiento,0.1,Bourdeaux France,44.84044,-0.5805
627,Parque Maldonado,Parque,228.72482,Salamanca Spain,40.955967,-5.6802244
627,Palacio Clamores,Palacio,87.69048,Barcelona Spain,41.3818,2.1685
627,Puente Maldonado,Puente,73.04948,Florencia Italy,43.77925,11.24626
627,Galeria Provincial,Galeria,500.0,Cannes France,43.55135,7.01275
627,Igelesia Romano,Igelesia,1.0,Barcelona Spain,41.3818,2.1685
627,Salon San Roma,Salon,149.43896,Lisboa Portugal,38.71667,-9.13333
628,Museo San Roma,Museo,490.5056,Barcelona Spain,41.3818,2.1685
628,Igelesia Santa Clara,Igelesia,500.0,Paris France,48.85341,2.3488
628,Museo Vieja,Museo,500.0,Paris France,48.85341,2.3488
628,Igelesia Santa Clara,Igelesia,155.2385,Madrid Spain,40.489353,-3.6827462
628,Sala Clamores,Sala,39.94917,Milan Italy,45.46427,9.18951
628,Puente Provincial,Puente,238.77963,Nice France,43.70313,7.26608
628,Catedral Maldonado,Catedral,500.0,Bourdeaux France,44.84044,-0.5805
628,Igelesia Los Mostenses,Igelesia,0.1,Palermo Italy,38.13205,13.33561
628,Parque Maldonado,Parque,0.1,Lyon France,45.74846,4.84671
628,Palacio Provincial,Palacio,44.672188,Nice France,43.70313,7.26608
628,Plaza Los Mostenses,Plaza,56.40092,Cannes France,43.55135,7.01275
628,Galeria Los Mostenses,Galeria,1.0,Rome Italy,41.89193,12.51133
628,Museo Provincial,Museo,227.72514,Barcelona Spain,41.3818,2.1685
628,Sala Real,Sala,500.0,Barcelona Spain,41.3818,2.1685
628,Parque Maldonado,Parque,455.0911,Sevilla Spain,37.39141,-5.9591775
628,Parque Provincial,Parque,1.0,Salamanca Spain,40.955967,-5.6802244
628,Sala Mayor,Sala,282.9029,Cannes France,43.55135,7.01275
628,Sala Clamores,Sala,388.64172,Lyon France,45.74846,4.84671
628,Ayuntamiento San Roma,Ayuntamiento,453.1036,Milan Italy,45.46427,9.18951
628,Puente San Roma,Puente,500.0,Bourdeaux France,44.84044,-0.5805
628,Igelesia Mayor,Igelesia,278.25162,Nantes France,47.21725,-1.55336
629,Parque Nueva,Parque,0.1,Barcelona Spain,41.3818,2.1685
629,Plaza Real,Plaza,446.94843,Porto Portugal,41.14961,-8.61099
629,Catedral Los Mostenses,Catedral,1.0,Paris France,48.85341,2.3488
629,Igelesia Nueva,Igelesia,69.81068,Sevilla Spain,37.39141,-5.9591775
629,Sala Mayor,Sala,461.49078,Salamanca Spain,40.955967,-5.6802244
630,Catedral Real,Catedral,0.1,Cannes France,43.55135,7.01275
630,Salon Mayor,Salon,16.930056,Madrid Spain,40.489353,-3.6827462
630,Palacio Real,Palacio,308.91498,Cascais Portugal,38.6979,-9.42146
630,Salon Real,Salon,0.1,Palermo Italy,38.13205,13.33561
630,Sala Real,Sala,1.0,Nice France,43.70313,7.26608
630,Puente Provincial,Puente,493.05573,Cannes France,43.55135,7.01275
630,Puente San Isidro,Puente,0.1,Nice France,43.70313,7.26608
630,Galeria San Isidro,Galeria,380.64233,Barcelona Spain,41.3818,2.1685
630,Parque Los Mostenses,Parque,1.0,Rome Italy,41.89193,12.51133
630,Igelesia Los Mostenses,Igelesia,1.0,Madrid Spain,40.489353,-3.6827462
630,Parque Los Mostenses,Parque,500.0,Rome Italy,41.89193,12.51133
630,Sala San Isidro,Sala,0.1,Valencia Spain,39.456116,-0.3545661
630,Palacio Real,Palacio,0.1,Palermo Italy,38.13205,13.33561
630,Parque San Roma,Parque,0.1,Valencia Spain,39.456116,-0.3545661
630,Salon San Isidro,Salon,1.0,Salamanca Spain,40.955967,-5.6802244
630,Catedral Clamores,Catedral,500.0,Nantes France,47.21725,-1.55336
630,Sala Provincial,Sala,0.1,Cannes France,43.55135,7.01275
630,Galeria Clamores,Galeria,409.88315,Lyon France,45.74846,4.84671
630,Palacio Los Mostenses,Palacio,500.0,Paris France,48.85341,2.3488
630,Ayuntamiento Vieja,Ayuntamiento,445.18823,Bourdeaux France,44.84044,-0.5805
630,Catedral San Isidro,Catedral,144.80864,Palermo Italy,38.13205,13.33561
630,Salon Romano,Salon,348.01392,Sevilla Spain,37.39141,-5.9591775
630,Salon Santa Clara,Salon,1.0,Lyon France,45.74846,4.84671
630,Sala San Roma,Sala,61.576546,Madrid Spain,40.489353,-3.6827462
630,Museo Mayor,Museo,1.0,Nice France,43.70313,7.26608
630,Museo Maldonado,Museo,85.46345,Palermo Italy,38.13205,13.33561
630,Galeria Vieja,Galeria,327.45334,Palermo Italy,38.13205,13.33561
631,Sala Vieja,Sala,1.0,Lyon France,45.74846,4.84671
632,Igelesia San Isidro,Igelesia,0.1,Rome Italy,41.89193,12.51133
632,Salon Mayor,Salon,228.2666,Valencia Spain,39.456116,-0.3545661
632,Salon Maldonado,Salon,500.0,Nantes France,47.21725,-1.55336
632,Galeria Nueva,Galeria,122.55986,Cannes France,43.55135,7.01275
632,Museo Santa Clara,Museo,377.69818,Florencia Italy,43.77925,11.24626
632,Parque Santa Clara,Parque,1.0,Porto Portugal,41.14961,-8.61099
632,Sala Mayor,Sala,500.0,Nantes France,47.21725,-1.55336
632,Galeria Mayor,Galeria,1.0,Lyon France,45.74846,4.84671
632,Galeria Santa Clara,Galeria,11.237509,Salamanca Spain,40.955967,-5.6802244
632,Sala Clamores,Sala,78.64931,Valencia Spain,39.456116,-0.3545661
632,Salon Clamores,Salon,320.93436,Cascais Portugal,38.6979,-9.42146
632,Ayuntamiento Maldonado,Ayuntamiento,500.0,Bourdeaux France,44.84044,-0.5805
632,Salon Provincial,Salon,1.0,Bourdeaux France,44.84044,-0.5805
632,Igelesia Vieja,Igelesia,0.1,Estoril Portugal,38.70571,-9.39773
632,Plaza Mayor,Plaza,0.1,Lyon France,45.74846,4.84671
632,Salon San Roma,Salon,0.1,Cascais Portugal,38.6979,-9.42146
633,Galeria San Isidro,Galeria,1.0,Valencia Spain,39.456116,-0.3545661
633,Sala Los Mostenses,Sala,0.1,Salamanca Spain,40.955967,-5.6802244
633,Palacio San Roma,Palacio,0.1,Florencia Italy,43.77925,11.24626
633,Parque Maldonado,Parque,500.0,Milan Italy,45.46427,9.18951
633,Plaza Maldonado,Plaza,500.0,Cascais Portugal,38.6979,-9.42146
633,Museo Clamores,Museo,234.65715,Estoril Portugal,38.70571,-9.39773
633,Galeria Los Mostenses,Galeria,1.0,Porto Portugal,41.14961,-8.61099
633,Parque Vieja,Parque,500.0,Bourdeaux France,44.84044,-0.5805
633,Plaza Los Mostenses,Plaza,134.76875,Nantes France,47.21725,-1.55336
633,Parque Maldonado,Parque,0.1,Milan Italy,45.46427,9.18951
633,Ayuntamiento San Isidro,Ayuntamiento,500.0,Cascais Portugal,38.6979,-9.42146
633,Galeria San Isidro,Galeria,500.0,Sevilla Spain,37.39141,-5.9591775
633,Plaza Real,Plaza,1.0,Rome Italy,41.89193,12.51133
633,Museo Romano,Museo,120.18386,Porto Portugal,41.14961,-8.61099
633,Igelesia Santa Clara,Igelesia,221.2783,Paris France,48.85341,2.3488
633,Palacio Real,Palacio,144.9329,Florencia Italy,43.77925,11.24626
633,Igelesia San Isidro,Igelesia,477.29373,Lisboa Portugal,38.71667,-9.13333
633,Ayuntamiento Mayor,Ayuntamiento,1.0,Lyon France,45.74846,4.84671
633,Puente Los Mostenses,Puente,8.794921,Palermo Italy,38.13205,13.33561
634,Sala Maldonado,Sala,0.1,Rome Italy,41.89193,12.51133
635,Igelesia San Roma,Igelesia,55.298656,Cannes France,43.55135,7.01275
635,Galeria Los Mostenses,Galeria,425.11026,Madrid Spain,40.489353,-3.6827462
635,Salon Nueva,Salon,0.1,Bourdeaux France,44.84044,-0.5805
635,Igelesia Real,Igelesia,382.17572,Barcelona Spain,41.3818,2.1685
635,Igelesia Maldonado,Igelesia,500.0,Nice France,43.70313,7.26608
635,Palacio San Roma,Palacio,308.94308,Paris France,48.85341,2.3488
635,Museo Santa Clara,Museo,236.32675,Estoril Portugal,38.70571,-9.39773
635,Catedral Provincial,Catedral,423.9527,Lyon France,45.74846,4.84671
635,Galeria Vieja,Galeria,378.37726,Milan Italy,45.46427,9.18951
635,Sala Nueva,Sala,278.85147,Palermo Italy,38.13205,13.33561
635,Igelesia Clamores,Igelesia,391.80084,Nantes France,47.21725,-1.55336
635,Parque Santa Clara,Parque,0.1,Cannes France,43.55135,7.01275
635,Museo Mayor,Museo,0.1,Paris France,48.85341,2.3488
635,Catedral Vieja,Catedral,0.1,Madrid Spain,40.489353,-3.6827462
635,Palacio San Isidro,Palacio,137.74033,Paris France,48.85341,2.3488
635,Salon San Isidro,Salon,270.77972,Porto Portugal,41.14961,-8.61099
635,Galeria Romano,Galeria,498.94357,Salamanca Spain,40.955967,-5.6802244
635,Galeria Clamores,Galeria,0.1,Nice France,43.70313,7.26608
635,Igelesia Vieja,Igelesia,0.1,Lisboa Portugal,38.71667,-9.13333
635,Puente Provincial,Puente,500.0,Estoril Portugal,38.70571,-9.39773
635,Plaza Nueva,Plaza,445.1382,Rome Italy,41.89193,12.51133
635,Sala San Isidro,Sala,1.0,Lyon France,45.74846,4.84671
635,Sala Maldonado,Sala,500.0,Valencia Spain,39.456116,-0.3545661
635,Igelesia Mayor,Igelesia,500.0,Paris France,48.85341,2.3488
635,Salon Santa Clara,Salon,0.1,Nantes France,47.21725,-1.55336
635,Parque Clamores,Parque,260.52097,Palermo Italy,38.13205,13.33561
635,Igelesia Los Mostenses,Igelesia,187.2554,Nantes France,47.21725,-1.55336
635,Plaza Real,Plaza,0.1,Madrid Spain,40.489353,-3.6827462
635,Galeria Provincial,Galeria,1.0,Rome Italy,41.89193,12.51133
635,Sala Nueva,Sala,0.1,Florencia Italy,43.77925,11.24626
636,Catedral San Roma,Catedral,42.454807,Estoril Portugal,38.70571,-9.39773
637,Sala Real,Sala,303.94818,Valencia Spain,39.456116,-0.3545661
637,Museo Maldonado,Museo,382.26407,Barcelona Spain,41.3818,2.1685
